instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
10830,2012-04-01,2,1,4,8,0,0,0,2,36.0,36.36,76.0,8.959999999999999,37,88,125
10831,2012-04-01,2,1,4,9,0,0,0,2,36.0,34.849999999999994,81.0,13.43,102,173,275
10832,2012-04-01,2,1,4,10,0,0,0,2,40.0,40.910000000000004,71.0,10.45,132,228,360
10833,2012-04-01,2,1,4,11,0,0,0,2,40.0,40.910000000000004,71.0,19.400000000000002,180,271,451
10834,2012-04-01,2,1,4,12,0,0,0,2,41.0,42.42,67.0,22.39,187,258,445
10835,2012-04-01,2,1,4,13,0,0,0,2,41.0,43.94,62.0,19.400000000000002,190,274,464
10836,2012-04-01,2,1,4,14,0,0,0,2,41.0,46.97,55.00000000000001,22.39,283,278,561
10837,2012-04-01,2,1,4,15,0,0,0,1,41.0,48.480000000000004,55.00000000000001,25.369999999999997,295,278,573
10838,2012-04-01,2,1,4,16,0,0,0,1,41.0,50.0,52.0,25.369999999999997,236,275,511
10839,2012-04-01,2,1,4,17,0,0,0,1,41.0,50.0,55.00000000000001,28.360000000000003,232,323,555
10840,2012-04-01,2,1,4,18,0,0,0,1,41.0,50.0,52.0,29.849999999999998,153,279,432
10841,2012-04-01,2,1,4,19,0,0,0,1,41.0,50.0,55.00000000000001,22.39,110,236,346
10842,2012-04-01,2,1,4,20,0,0,0,2,41.0,48.480000000000004,59.0,22.39,66,166,232
10843,2012-04-01,2,1,4,21,0,0,0,2,41.0,48.480000000000004,59.0,16.42,33,101,134
10844,2012-04-01,2,1,4,22,0,0,0,3,41.0,48.480000000000004,63.0,10.45,7,61,68
10845,2012-04-01,2,1,4,23,0,0,0,3,41.0,45.45,72.0,0.0,10,53,63
10846,2012-04-02,2,1,4,0,0,1,1,3,41.0,43.94,82.0,10.45,6,11,17
10847,2012-04-02,2,1,4,1,0,1,1,3,41.0,42.42,88.0,8.959999999999999,0,5,5
10848,2012-04-02,2,1,4,2,0,1,1,3,41.0,43.94,94.0,13.43,2,3,5
10849,2012-04-02,2,1,4,4,0,1,1,1,40.0,40.910000000000004,76.0,49.25,2,2,4
10850,2012-04-02,2,1,4,5,0,1,1,1,40.0,40.910000000000004,76.0,49.25,2,22,24
10851,2012-04-02,2,1,4,6,0,1,1,1,36.0,31.819999999999997,71.0,46.27,6,104,110
10852,2012-04-02,2,1,4,7,0,1,1,1,34.0,30.3,66.0,38.81,12,294,306
10853,2012-04-02,2,1,4,8,0,1,1,1,36.0,33.33,56.99999999999999,32.84,36,553,589
10854,2012-04-02,2,1,4,9,0,1,1,1,38.0,39.39,54.0,35.82,52,265,317
10855,2012-04-02,2,1,4,10,0,1,1,1,40.0,40.910000000000004,50.0,52.239999999999995,85,119,204
10856,2012-04-02,2,1,4,11,0,1,1,1,41.0,42.42,47.0,44.78,81,128,209
10857,2012-04-02,2,1,4,12,0,1,1,1,41.0,43.94,44.0,44.78,100,181,281
10858,2012-04-02,2,1,4,13,0,1,1,1,41.0,45.45,36.0,29.849999999999998,97,184,281
10859,2012-04-02,2,1,4,14,0,1,1,1,41.0,45.45,31.0,41.79,127,141,268
10860,2012-04-02,2,1,4,15,0,1,1,1,41.0,46.97,33.0,41.79,132,192,324
10861,2012-04-02,2,1,4,16,0,1,1,1,41.0,48.480000000000004,34.0,32.84,104,291,395
10862,2012-04-02,2,1,4,17,0,1,1,1,41.0,48.480000000000004,28.999999999999996,28.360000000000003,128,601,729
10863,2012-04-02,2,1,4,18,0,1,1,1,41.0,48.480000000000004,27.0,25.369999999999997,75,543,618
10864,2012-04-02,2,1,4,19,0,1,1,1,41.0,48.480000000000004,27.0,25.369999999999997,66,428,494
10865,2012-04-02,2,1,4,20,0,1,1,1,41.0,45.45,31.0,16.42,48,281,329
10866,2012-04-02,2,1,4,21,0,1,1,1,41.0,45.45,28.000000000000004,13.43,24,214,238
10867,2012-04-02,2,1,4,22,0,1,1,1,41.0,42.42,44.0,19.400000000000002,17,106,123
10868,2012-04-02,2,1,4,23,0,1,1,1,41.0,43.94,35.0,16.42,6,60,66
10869,2012-04-03,2,1,4,0,0,2,1,1,40.0,40.910000000000004,43.0,13.43,1,32,33
10870,2012-04-03,2,1,4,1,0,2,1,1,38.0,39.39,46.0,22.39,0,11,11
10871,2012-04-03,2,1,4,2,0,2,1,1,36.0,34.849999999999994,53.0,16.42,0,5,5
10872,2012-04-03,2,1,4,3,0,2,1,1,38.0,39.39,46.0,0.0,0,3,3
10873,2012-04-03,2,1,4,4,0,2,1,1,32.0,33.33,66.0,8.959999999999999,0,1,1
10874,2012-04-03,2,1,4,5,0,2,1,1,32.0,33.33,66.0,8.959999999999999,2,25,27
10875,2012-04-03,2,1,4,6,0,2,1,1,30.0,31.819999999999997,61.0,8.959999999999999,2,98,100
10876,2012-04-03,2,1,4,7,0,2,1,1,32.0,33.33,66.0,8.959999999999999,14,327,341
10877,2012-04-03,2,1,4,8,0,2,1,1,34.0,36.36,56.99999999999999,0.0,27,577,604
10878,2012-04-03,2,1,4,9,0,2,1,1,41.0,42.42,38.0,8.959999999999999,54,354,408
10879,2012-04-03,2,1,4,10,0,2,1,1,41.0,43.94,33.0,0.0,77,142,219
10880,2012-04-03,2,1,4,11,0,2,1,1,41.0,46.97,23.0,0.0,91,167,258
10881,2012-04-03,2,1,4,12,0,2,1,1,41.0,50.0,25.0,0.0,101,230,331
10882,2012-04-03,2,1,4,13,0,2,1,1,41.0,50.0,19.0,25.369999999999997,120,225,345
10883,2012-04-03,2,1,4,14,0,2,1,1,41.0,50.0,21.0,22.39,120,191,311
10884,2012-04-03,2,1,4,15,0,2,1,1,41.0,50.0,20.0,19.400000000000002,109,207,316
10885,2012-04-03,2,1,4,16,0,2,1,1,41.0,50.0,21.0,16.42,145,340,485
10886,2012-04-03,2,1,4,17,0,2,1,1,41.0,50.0,17.0,19.400000000000002,123,634,757
10887,2012-04-03,2,1,4,18,0,2,1,1,41.0,50.0,26.0,16.42,139,661,800
10888,2012-04-03,2,1,4,19,0,2,1,1,41.0,50.0,26.0,10.45,98,460,558
10889,2012-04-03,2,1,4,20,0,2,1,1,41.0,50.0,24.0,13.43,54,325,379
10890,2012-04-03,2,1,4,21,0,2,1,1,41.0,50.0,45.0,0.0,33,210,243
10891,2012-04-03,2,1,4,22,0,2,1,1,41.0,48.480000000000004,51.0,0.0,25,133,158
10892,2012-04-03,2,1,4,23,0,2,1,1,41.0,48.480000000000004,59.0,0.0,13,66,79
10893,2012-04-04,2,1,4,0,0,3,1,1,41.0,46.97,48.0,0.0,18,23,41
10894,2012-04-04,2,1,4,1,0,3,1,1,41.0,45.45,59.0,0.0,0,11,11
10895,2012-04-04,2,1,4,2,0,3,1,1,41.0,45.45,51.0,0.0,0,5,5
10896,2012-04-04,2,1,4,3,0,3,1,1,41.0,43.94,57.99999999999999,8.959999999999999,0,3,3
10897,2012-04-04,2,1,4,4,0,3,1,1,41.0,42.42,67.0,8.959999999999999,0,1,1
10898,2012-04-04,2,1,4,5,0,3,1,1,41.0,42.42,67.0,8.959999999999999,0,27,27
10899,2012-04-04,2,1,4,6,0,3,1,2,41.0,42.42,57.99999999999999,0.0,6,120,126
10900,2012-04-04,2,1,4,7,0,3,1,2,41.0,43.94,62.0,0.0,12,354,366
10901,2012-04-04,2,1,4,8,0,3,1,2,41.0,43.94,72.0,10.45,31,653,684
10902,2012-04-04,2,1,4,9,0,3,1,2,41.0,46.97,55.00000000000001,13.43,47,316,363
10903,2012-04-04,2,1,4,10,0,3,1,2,41.0,50.0,45.0,13.43,68,99,167
10904,2012-04-04,2,1,4,11,0,3,1,2,41.0,50.0,43.0,35.82,61,152,213
10905,2012-04-04,2,1,4,12,0,3,1,2,41.0,50.0,46.0,41.79,73,210,283
10906,2012-04-04,2,1,4,13,0,3,1,2,41.0,50.0,46.0,25.369999999999997,70,181,251
10907,2012-04-04,2,1,4,14,0,3,1,2,41.0,50.0,46.0,19.400000000000002,82,176,258
10908,2012-04-04,2,1,4,15,0,3,1,2,41.0,50.0,44.0,28.360000000000003,86,182,268
10909,2012-04-04,2,1,4,16,0,3,1,2,41.0,50.0,44.0,28.360000000000003,86,304,390
10910,2012-04-04,2,1,4,17,0,3,1,1,41.0,50.0,41.0,29.849999999999998,99,645,744
10911,2012-04-04,2,1,4,18,0,3,1,1,41.0,50.0,41.0,25.369999999999997,113,646,759
10912,2012-04-04,2,1,4,19,0,3,1,1,41.0,50.0,39.0,22.39,75,419,494
10913,2012-04-04,2,1,4,20,0,3,1,1,41.0,50.0,27.0,22.39,39,333,372
10914,2012-04-04,2,1,4,21,0,3,1,1,41.0,50.0,23.0,32.84,43,255,298
10915,2012-04-04,2,1,4,22,0,3,1,1,41.0,50.0,22.0,16.42,30,151,181
10916,2012-04-04,2,1,4,23,0,3,1,1,41.0,50.0,23.0,41.79,19,112,131
10917,2012-04-05,2,1,4,0,0,4,1,1,41.0,50.0,23.0,41.79,12,33,45
10918,2012-04-05,2,1,4,1,0,4,1,1,41.0,46.97,27.0,32.84,4,9,13
10919,2012-04-05,2,1,4,2,0,4,1,1,41.0,45.45,33.0,44.78,7,11,18
10920,2012-04-05,2,1,4,3,0,4,1,1,41.0,42.42,41.0,29.849999999999998,0,5,5
10921,2012-04-05,2,1,4,4,0,4,1,1,38.0,39.39,43.0,28.360000000000003,0,1,1
10922,2012-04-05,2,1,4,5,0,4,1,1,38.0,39.39,43.0,28.360000000000003,1,28,29
10923,2012-04-05,2,1,4,6,0,4,1,1,36.0,33.33,46.0,32.84,8,118,126
10924,2012-04-05,2,1,4,7,0,4,1,1,34.0,33.33,49.0,19.400000000000002,15,339,354
10925,2012-04-05,2,1,4,8,0,4,1,1,36.0,34.849999999999994,46.0,22.39,28,610,638
10926,2012-04-05,2,1,4,9,0,4,1,1,40.0,40.910000000000004,37.0,25.369999999999997,61,290,351
10927,2012-04-05,2,1,4,10,0,4,1,1,41.0,42.42,35.0,28.360000000000003,88,158,246
10928,2012-04-05,2,1,4,11,0,4,1,2,41.0,42.42,38.0,22.39,109,159,268
10929,2012-04-05,2,1,4,12,0,4,1,1,41.0,43.94,33.0,0.0,66,210,276
10930,2012-04-05,2,1,4,13,0,4,1,1,41.0,45.45,31.0,0.0,89,202,291
10931,2012-04-05,2,1,4,14,0,4,1,1,41.0,45.45,33.0,16.42,143,144,287
10932,2012-04-05,2,1,4,15,0,4,1,1,41.0,48.480000000000004,31.0,10.45,98,171,269
10933,2012-04-05,2,1,4,16,0,4,1,1,41.0,48.480000000000004,31.0,19.400000000000002,84,318,402
10934,2012-04-05,2,1,4,17,0,4,1,1,41.0,48.480000000000004,31.0,16.42,145,677,822
10935,2012-04-05,2,1,4,18,0,4,1,1,41.0,48.480000000000004,31.0,10.45,80,618,698
10936,2012-04-05,2,1,4,19,0,4,1,1,41.0,46.97,31.0,25.369999999999997,64,423,487
10937,2012-04-05,2,1,4,20,0,4,1,1,41.0,43.94,41.0,19.400000000000002,33,279,312
10938,2012-04-05,2,1,4,21,0,4,1,1,41.0,42.42,47.0,19.400000000000002,25,209,234
10939,2012-04-05,2,1,4,22,0,4,1,1,40.0,40.910000000000004,47.0,19.400000000000002,20,129,149
10940,2012-04-05,2,1,4,23,0,4,1,1,40.0,40.910000000000004,50.0,13.43,12,124,136
10941,2012-04-06,2,1,4,0,0,5,1,1,40.0,40.910000000000004,43.0,0.0,12,49,61
10942,2012-04-06,2,1,4,1,0,5,1,1,36.0,34.849999999999994,62.0,13.43,10,28,38
10943,2012-04-06,2,1,4,2,0,5,1,1,36.0,33.33,50.0,38.81,6,5,11
10944,2012-04-06,2,1,4,3,0,5,1,1,34.0,30.3,53.0,32.84,3,5,8
10945,2012-04-06,2,1,4,4,0,5,1,1,34.0,31.819999999999997,49.0,25.369999999999997,2,3,5
10946,2012-04-06,2,1,4,5,0,5,1,1,32.0,30.3,53.0,32.84,0,23,23
10947,2012-04-06,2,1,4,6,0,5,1,1,30.0,27.27,49.0,38.81,0,80,80
10948,2012-04-06,2,1,4,7,0,5,1,1,30.0,28.79,49.0,28.360000000000003,15,231,246
10949,2012-04-06,2,1,4,8,0,5,1,1,30.0,27.27,49.0,32.84,19,489,508
10950,2012-04-06,2,1,4,9,0,5,1,1,34.0,30.3,42.0,32.84,58,318,376
10951,2012-04-06,2,1,4,10,0,5,1,1,36.0,33.33,40.0,32.84,81,157,238
10952,2012-04-06,2,1,4,11,0,5,1,1,40.0,40.910000000000004,37.0,29.849999999999998,112,179,291
10953,2012-04-06,2,1,4,12,0,5,1,1,41.0,42.42,35.0,29.849999999999998,113,224,337
10954,2012-04-06,2,1,4,13,0,5,1,1,41.0,43.94,33.0,32.84,173,238,411
10955,2012-04-06,2,1,4,14,0,5,1,1,41.0,46.97,28.999999999999996,38.81,240,250,490
10956,2012-04-06,2,1,4,15,0,5,1,1,41.0,48.480000000000004,27.0,28.360000000000003,218,319,537
10957,2012-04-06,2,1,4,16,0,5,1,1,41.0,48.480000000000004,22.0,41.79,184,352,536
10958,2012-04-06,2,1,4,17,0,5,1,1,41.0,50.0,23.0,41.79,172,483,655
10959,2012-04-06,2,1,4,18,0,5,1,1,41.0,48.480000000000004,22.0,46.27,104,380,484
10960,2012-04-06,2,1,4,19,0,5,1,1,41.0,46.97,23.0,29.849999999999998,115,297,412
10961,2012-04-06,2,1,4,20,0,5,1,1,41.0,45.45,24.0,28.360000000000003,61,191,252
10962,2012-04-06,2,1,4,21,0,5,1,1,41.0,43.94,26.0,13.43,54,136,190
10963,2012-04-06,2,1,4,22,0,5,1,1,40.0,40.910000000000004,35.0,22.39,34,124,158
10964,2012-04-06,2,1,4,23,0,5,1,1,41.0,42.42,30.0,28.360000000000003,21,92,113
10965,2012-04-07,2,1,4,0,0,6,0,1,41.0,42.42,26.0,29.849999999999998,9,85,94
10966,2012-04-07,2,1,4,1,0,6,0,1,40.0,40.910000000000004,28.000000000000004,25.369999999999997,9,60,69
10967,2012-04-07,2,1,4,2,0,6,0,1,36.0,33.33,28.999999999999996,35.82,11,25,36
10968,2012-04-07,2,1,4,3,0,6,0,1,36.0,33.33,32.0,25.369999999999997,7,21,28
10969,2012-04-07,2,1,4,4,0,6,0,1,32.0,31.819999999999997,36.0,16.42,3,4,7
10970,2012-04-07,2,1,4,5,0,6,0,1,32.0,31.819999999999997,33.0,16.42,0,2,2
10971,2012-04-07,2,1,4,6,0,6,0,1,32.0,31.819999999999997,36.0,19.400000000000002,1,18,19
10972,2012-04-07,2,1,4,7,0,6,0,1,32.0,30.3,33.0,28.360000000000003,14,40,54
10973,2012-04-07,2,1,4,8,0,6,0,1,34.0,31.819999999999997,34.0,25.369999999999997,29,94,123
10974,2012-04-07,2,1,4,9,0,6,0,1,40.0,40.910000000000004,30.0,25.369999999999997,103,173,276
10975,2012-04-07,2,1,4,10,0,6,0,1,41.0,42.42,28.000000000000004,25.369999999999997,187,176,363
10976,2012-04-07,2,1,4,11,0,6,0,1,41.0,43.94,24.0,29.849999999999998,251,244,495
10977,2012-04-07,2,1,4,12,0,6,0,1,41.0,45.45,23.0,38.81,320,270,590
10978,2012-04-07,2,1,4,13,0,6,0,1,41.0,48.480000000000004,22.0,19.400000000000002,355,288,643
10979,2012-04-07,2,1,4,14,0,6,0,1,41.0,48.480000000000004,22.0,29.849999999999998,326,252,578
10980,2012-04-07,2,1,4,15,0,6,0,1,41.0,50.0,19.0,41.79,321,305,626
10981,2012-04-07,2,1,4,16,0,6,0,1,41.0,50.0,19.0,38.81,354,261,615
10982,2012-04-07,2,1,4,17,0,6,0,1,41.0,50.0,19.0,41.79,299,268,567
10983,2012-04-07,2,1,4,18,0,6,0,1,41.0,50.0,18.0,29.849999999999998,227,290,517
10984,2012-04-07,2,1,4,19,0,6,0,1,41.0,50.0,16.0,32.84,170,243,413
10985,2012-04-07,2,1,4,20,0,6,0,1,41.0,48.480000000000004,20.0,22.39,73,135,208
10986,2012-04-07,2,1,4,21,0,6,0,1,41.0,48.480000000000004,20.0,19.400000000000002,75,159,234
10987,2012-04-07,2,1,4,22,0,6,0,1,41.0,46.97,20.0,19.400000000000002,76,106,182
10988,2012-04-07,2,1,4,23,0,6,0,1,41.0,45.45,23.0,22.39,32,86,118
10989,2012-04-08,2,1,4,0,0,0,0,1,41.0,43.94,24.0,22.39,21,64,85
10990,2012-04-08,2,1,4,1,0,0,0,1,41.0,43.94,24.0,22.39,14,50,64
10991,2012-04-08,2,1,4,2,0,0,0,1,41.0,43.94,24.0,22.39,7,25,32
10992,2012-04-08,2,1,4,3,0,0,0,1,41.0,42.42,26.0,13.43,8,18,26
10993,2012-04-08,2,1,4,4,0,0,0,1,40.0,40.910000000000004,40.0,0.0,0,7,7
10994,2012-04-08,2,1,4,5,0,0,0,1,38.0,39.39,46.0,0.0,4,8,12
10995,2012-04-08,2,1,4,6,0,0,0,1,36.0,37.88,37.0,0.0,7,21,28
10996,2012-04-08,2,1,4,7,0,0,0,1,38.0,39.39,27.0,16.42,12,25,37
10997,2012-04-08,2,1,4,8,0,0,0,1,40.0,40.910000000000004,30.0,19.400000000000002,19,65,84
10998,2012-04-08,2,1,4,9,0,0,0,1,41.0,43.94,26.0,22.39,71,108,179
10999,2012-04-08,2,1,4,10,0,0,0,1,41.0,48.480000000000004,25.0,22.39,113,186,299
11000,2012-04-08,2,1,4,11,0,0,0,1,41.0,48.480000000000004,25.0,28.360000000000003,195,209,404
11001,2012-04-08,2,1,4,12,0,0,0,1,41.0,50.0,24.0,25.369999999999997,198,259,457
11002,2012-04-08,2,1,4,13,0,0,0,1,41.0,50.0,23.0,16.42,229,254,483
11003,2012-04-08,2,1,4,14,0,0,0,1,41.0,50.0,18.0,44.78,254,249,503
11004,2012-04-08,2,1,4,15,0,0,0,1,41.0,50.0,17.0,35.82,260,226,486
11005,2012-04-08,2,1,4,16,0,0,0,1,41.0,50.0,19.0,32.84,232,244,476
11006,2012-04-08,2,1,4,17,0,0,0,1,41.0,50.0,22.0,29.849999999999998,185,226,411
11007,2012-04-08,2,1,4,18,0,0,0,1,41.0,50.0,25.0,32.84,151,159,310
11008,2012-04-08,2,1,4,19,0,0,0,1,41.0,50.0,23.0,38.81,89,187,276
11009,2012-04-08,2,1,4,20,0,0,0,1,41.0,50.0,28.000000000000004,41.79,65,146,211
11010,2012-04-08,2,1,4,21,0,0,0,1,41.0,50.0,34.0,22.39,53,77,130
11011,2012-04-08,2,1,4,22,0,0,0,1,41.0,48.480000000000004,36.0,22.39,33,85,118
11012,2012-04-08,2,1,4,23,0,0,0,1,41.0,48.480000000000004,39.0,25.369999999999997,10,41,51
11013,2012-04-09,2,1,4,0,0,1,1,1,41.0,46.97,39.0,28.360000000000003,8,29,37
11014,2012-04-09,2,1,4,1,0,1,1,1,41.0,45.45,41.0,13.43,4,12,16
11015,2012-04-09,2,1,4,2,0,1,1,1,41.0,45.45,31.0,19.400000000000002,2,4,6
11016,2012-04-09,2,1,4,3,0,1,1,1,41.0,43.94,30.0,16.42,0,3,3
11017,2012-04-09,2,1,4,4,0,1,1,1,41.0,43.94,24.0,19.400000000000002,2,3,5
11018,2012-04-09,2,1,4,5,0,1,1,1,41.0,43.94,24.0,19.400000000000002,2,30,32
11019,2012-04-09,2,1,4,6,0,1,1,1,41.0,42.42,26.0,22.39,3,108,111
11020,2012-04-09,2,1,4,7,0,1,1,1,41.0,42.42,28.000000000000004,19.400000000000002,11,320,331
11021,2012-04-09,2,1,4,8,0,1,1,1,41.0,43.94,30.0,19.400000000000002,22,595,617
11022,2012-04-09,2,1,4,9,0,1,1,1,41.0,45.45,31.0,35.82,50,236,286
11023,2012-04-09,2,1,4,10,0,1,1,1,41.0,48.480000000000004,27.0,49.25,65,113,178
11024,2012-04-09,2,1,4,11,0,1,1,1,41.0,50.0,27.0,41.79,96,127,223
11025,2012-04-09,2,1,4,12,0,1,1,1,41.0,50.0,28.000000000000004,67.0,94,186,280
11026,2012-04-09,2,1,4,13,0,1,1,1,41.0,50.0,28.000000000000004,58.209999999999994,108,173,281
11027,2012-04-09,2,1,4,14,0,1,1,1,41.0,50.0,28.000000000000004,55.22,66,152,218
11028,2012-04-09,2,1,4,15,0,1,1,1,41.0,50.0,28.000000000000004,55.22,82,173,255
11029,2012-04-09,2,1,4,16,0,1,1,1,41.0,50.0,30.0,41.79,81,310,391
11030,2012-04-09,2,1,4,17,0,1,1,1,41.0,50.0,32.0,41.79,67,565,632
11031,2012-04-09,2,1,4,18,0,1,1,1,41.0,50.0,34.0,29.849999999999998,60,586,646
11032,2012-04-09,2,1,4,19,0,1,1,1,41.0,50.0,34.0,35.82,35,386,421
11033,2012-04-09,2,1,4,20,0,1,1,1,41.0,48.480000000000004,36.0,44.78,21,255,276
11034,2012-04-09,2,1,4,21,0,1,1,3,41.0,46.97,41.0,41.79,14,151,165
11035,2012-04-09,2,1,4,22,0,1,1,2,41.0,45.45,41.0,49.25,6,102,108
11036,2012-04-09,2,1,4,23,0,1,1,1,41.0,43.94,44.0,29.849999999999998,6,61,67
11037,2012-04-10,2,1,4,0,0,2,1,2,41.0,43.94,47.0,28.360000000000003,3,23,26
11038,2012-04-10,2,1,4,1,0,2,1,1,41.0,42.42,50.0,22.39,0,9,9
11039,2012-04-10,2,1,4,2,0,2,1,1,36.0,34.849999999999994,71.0,13.43,0,2,2
11040,2012-04-10,2,1,4,3,0,2,1,1,36.0,34.849999999999994,71.0,13.43,0,2,2
11041,2012-04-10,2,1,4,4,0,2,1,1,34.0,33.33,71.0,13.43,0,2,2
11042,2012-04-10,2,1,4,5,0,2,1,1,34.0,33.33,71.0,13.43,0,24,24
11043,2012-04-10,2,1,4,6,0,2,1,1,34.0,34.849999999999994,71.0,10.45,3,100,103
11044,2012-04-10,2,1,4,7,0,2,1,1,34.0,34.849999999999994,71.0,10.45,16,368,384
11045,2012-04-10,2,1,4,8,0,2,1,1,38.0,39.39,62.0,13.43,22,670,692
11046,2012-04-10,2,1,4,9,0,2,1,1,41.0,42.42,67.0,19.400000000000002,16,303,319
11047,2012-04-10,2,1,4,10,0,2,1,1,41.0,45.45,47.0,16.42,49,132,181
11048,2012-04-10,2,1,4,11,0,2,1,1,41.0,48.480000000000004,36.0,0.0,78,161,239
11049,2012-04-10,2,1,4,12,0,2,1,1,41.0,50.0,22.0,28.360000000000003,75,184,259
11050,2012-04-10,2,1,4,13,0,2,1,1,41.0,50.0,23.0,16.42,81,202,283
11051,2012-04-10,2,1,4,14,0,2,1,1,41.0,50.0,24.0,19.400000000000002,75,149,224
11052,2012-04-10,2,1,4,15,0,2,1,1,41.0,50.0,21.0,29.849999999999998,46,157,203
11053,2012-04-10,2,1,4,16,0,2,1,1,41.0,50.0,21.0,25.369999999999997,66,296,362
11054,2012-04-10,2,1,4,17,0,2,1,1,41.0,50.0,21.0,52.239999999999995,88,656,744
11055,2012-04-10,2,1,4,18,0,2,1,1,41.0,50.0,22.0,41.79,78,626,704
11056,2012-04-10,2,1,4,19,0,2,1,1,41.0,50.0,20.0,35.82,51,428,479
11057,2012-04-10,2,1,4,20,0,2,1,1,41.0,45.45,28.000000000000004,38.81,34,248,282
11058,2012-04-10,2,1,4,21,0,2,1,1,41.0,43.94,30.0,44.78,15,191,206
11059,2012-04-10,2,1,4,22,0,2,1,1,40.0,40.910000000000004,37.0,49.25,9,118,127
11060,2012-04-10,2,1,4,23,0,2,1,1,36.0,33.33,40.0,41.79,14,48,62
11061,2012-04-11,2,1,4,0,0,3,1,1,34.0,30.3,36.0,41.79,8,22,30
11062,2012-04-11,2,1,4,1,0,3,1,1,34.0,31.819999999999997,39.0,28.360000000000003,3,9,12
11063,2012-04-11,2,1,4,2,0,3,1,1,32.0,30.3,45.0,28.360000000000003,0,2,2
11064,2012-04-11,2,1,4,3,0,3,1,1,30.0,28.79,49.0,22.39,0,2,2
11065,2012-04-11,2,1,4,5,0,3,1,1,28.000000000000004,27.27,56.00000000000001,19.400000000000002,1,26,27
11066,2012-04-11,2,1,4,6,0,3,1,1,28.000000000000004,28.79,56.00000000000001,10.45,3,103,106
11067,2012-04-11,2,1,4,7,0,3,1,1,28.000000000000004,28.79,52.0,13.43,18,303,321
11068,2012-04-11,2,1,4,8,0,3,1,1,30.0,28.79,49.0,22.39,14,581,595
11069,2012-04-11,2,1,4,9,0,3,1,2,32.0,30.3,49.0,29.849999999999998,20,282,302
11070,2012-04-11,2,1,4,10,0,3,1,2,34.0,30.3,49.0,32.84,26,127,153
11071,2012-04-11,2,1,4,11,0,3,1,2,38.0,39.39,43.0,32.84,38,142,180
11072,2012-04-11,2,1,4,12,0,3,1,2,36.0,33.33,46.0,38.81,35,147,182
11073,2012-04-11,2,1,4,13,0,3,1,2,40.0,40.910000000000004,40.0,35.82,16,147,163
11074,2012-04-11,2,1,4,14,0,3,1,1,36.0,34.849999999999994,56.99999999999999,19.400000000000002,34,101,135
11075,2012-04-11,2,1,4,15,0,3,1,3,38.0,39.39,46.0,22.39,50,152,202
11076,2012-04-11,2,1,4,16,0,3,1,1,41.0,43.94,33.0,29.849999999999998,51,256,307
11077,2012-04-11,2,1,4,17,0,3,1,1,41.0,42.42,35.0,38.81,52,527,579
11078,2012-04-11,2,1,4,18,0,3,1,3,40.0,40.910000000000004,43.0,41.79,39,546,585
11079,2012-04-11,2,1,4,19,0,3,1,1,40.0,40.910000000000004,40.0,35.82,28,356,384
11080,2012-04-11,2,1,4,20,0,3,1,1,36.0,33.33,46.0,32.84,22,213,235
11081,2012-04-11,2,1,4,21,0,3,1,1,34.0,30.3,56.99999999999999,38.81,11,154,165
11082,2012-04-11,2,1,4,22,0,3,1,1,34.0,30.3,56.99999999999999,32.84,4,130,134
11083,2012-04-11,2,1,4,23,0,3,1,1,34.0,30.3,56.99999999999999,29.849999999999998,9,52,61
11084,2012-04-12,2,1,4,0,0,4,1,1,32.0,30.3,66.0,28.360000000000003,1,22,23
11085,2012-04-12,2,1,4,1,0,4,1,1,32.0,30.3,66.0,22.39,2,7,9
11086,2012-04-12,2,1,4,2,0,4,1,1,32.0,30.3,61.0,28.360000000000003,0,4,4
11087,2012-04-12,2,1,4,3,0,4,1,1,32.0,30.3,61.0,25.369999999999997,2,3,5
11088,2012-04-12,2,1,4,4,0,4,1,1,30.0,28.79,61.0,22.39,0,1,1
11089,2012-04-12,2,1,4,5,0,4,1,1,30.0,28.79,61.0,22.39,0,21,21
11090,2012-04-12,2,1,4,6,0,4,1,1,30.0,28.79,65.0,25.369999999999997,2,94,96
11091,2012-04-12,2,1,4,7,0,4,1,1,30.0,27.27,65.0,32.84,12,294,306
11092,2012-04-12,2,1,4,8,0,4,1,1,32.0,30.3,66.0,32.84,20,604,624
11093,2012-04-12,2,1,4,9,0,4,1,1,36.0,33.33,56.99999999999999,35.82,16,271,287
11094,2012-04-12,2,1,4,10,0,4,1,1,40.0,40.910000000000004,50.0,29.849999999999998,38,103,141
11095,2012-04-12,2,1,4,11,0,4,1,1,41.0,42.42,47.0,29.849999999999998,50,174,224
11096,2012-04-12,2,1,4,12,0,4,1,1,41.0,45.45,41.0,44.78,60,199,259
11097,2012-04-12,2,1,4,13,0,4,1,1,41.0,46.97,36.0,44.78,55,148,203
11098,2012-04-12,2,1,4,14,0,4,1,1,41.0,48.480000000000004,31.0,32.84,74,150,224
11099,2012-04-12,2,1,4,15,0,4,1,1,41.0,46.97,31.0,25.369999999999997,42,169,211
11100,2012-04-12,2,1,4,16,0,4,1,1,41.0,46.97,31.0,28.360000000000003,54,299,353
11101,2012-04-12,2,1,4,17,0,4,1,1,41.0,48.480000000000004,27.0,38.81,60,596,656
11102,2012-04-12,2,1,4,18,0,4,1,1,41.0,48.480000000000004,27.0,38.81,63,547,610
